Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Prev Close,Var%,Var_from_Ini_%,Profit/Loss,Present_Value,Invested,OK
2020-02-11,2724.81005859375,2745.989990234375,2718.0400390625,2734.159912109375,104,0,0,,,0.0,-16.340087890625,2734.159912109375,2750.5,True
2020-02-12,2741.0400390625,2758.0,2735.6201171875,2761.199951171875,45,0,0,2734.159912109375,0.9889706502806073,0.9889706502806158,10.699951171875,2761.199951171875,2750.5,True
2020-02-13,2750.169921875,2786.5,2731.5,2785.6298828125,151,0,0,2761.199951171875,0.8847577891002434,1.882478434241122,35.1298828125,2785.6298828125,2750.5,True
2020-02-14,2807.97998046875,2807.97998046875,2781.1298828125,2796.5,363,0,0,2785.6298828125,0.3902211580429027,2.280045421430025,46.0,2796.5,2750.5,True
2020-02-17,2819.889892578125,2820.0,2812.5400390625,2817.89990234375,180,0,0,2796.5,0.7652387750312961,3.062731988114422,67.39990234375,2817.89990234375,2750.5,True
2020-02-18,2784.0,2812.0,2778.39990234375,2776.969970703125,88,0,0,2817.89990234375,-1.4524977131580186,1.5657481628688827,26.469970703125,2776.969970703125,2750.5,True
2020-02-19,2817.199951171875,2845.989990234375,2815.639892578125,2846.360107421875,118,0,0,2776.969970703125,2.4987715910078867,4.103644224157275,95.860107421875,2846.360107421875,2750.5,True
2020-02-20,2842.969970703125,2842.969970703125,2816.5,2801.260009765625,23,0,0,2846.360107421875,-1.584483197985087,2.454139472935326,50.760009765625,2801.260009765625,2750.5,True
2020-02-21,2762.969970703125,2790.639892578125,2729.580078125,2739.739990234375,109,0,0,2801.260009765625,-2.1961552771532,0.20408748223855822,-10.760009765625,2739.739990234375,2750.5,True
2020-02-25,2590.159912109375,2590.159912109375,2482.699951171875,2471.14990234375,201,0,0,2739.739990234375,-9.80348824516184,-9.619408455254382,-279.35009765625,2471.14990234375,2750.5,True
2020-02-26,2408.780029296875,2438.0,2323.0,2445.610107421875,242,0,0,2471.14990234375,-1.0335186423798826,-10.553508717962547,-304.889892578125,2445.610107421875,2750.5,True
2020-02-27,2304.530029296875,2311.989990234375,2160.5400390625,2215.580078125,579,0,0,2445.610107421875,-9.405834094273068,-18.966697291099415,-534.919921875,2215.580078125,2750.5,True
2020-02-28,2038.4200439453125,2040.0,1949.6300048828125,2004.9000244140625,239,0,0,2215.580078125,-9.509024557091694,-26.672173945111215,-745.5999755859375,2004.9000244140625,2750.5,True
2020-03-03,2180.0,2223.43994140625,2106.7900390625,2114.159912109375,404,0,0,2004.9000244140625,5.449642693642254,-22.676069430104278,-636.340087890625,2114.159912109375,2750.5,True
2020-03-04,2120.0,2184.989990234375,2109.050048828125,2162.47998046875,219,0,0,2114.159912109375,2.2855446308772454,-20.908796486580776,-588.02001953125,2162.47998046875,2750.5,True
2020-03-05,2186.330078125,2186.330078125,2095.0,2160.52001953125,436,0,0,2162.47998046875,-0.09063487085207989,-20.980480696740518,-589.97998046875,2160.52001953125,2750.5,True
2020-03-06,2019.02001953125,2025.0,1873.3299560546875,1930.81005859375,435,0,0,2160.52001953125,-10.632160723386319,-29.381962991910342,-819.68994140625,1930.81005859375,2750.5,True
2020-03-10,1738.800048828125,1810.199951171875,1663.5999755859375,1684.010009765625,230,0,0,1930.81005859375,-12.78220235748485,-38.40850338316791,-1066.489990234375,1684.010009765625,2750.5,True
2020-03-11,1719.760009765625,1741.9599609375,1684.47998046875,1703.260009765625,545,0,0,1684.010009765625,1.1431048442924086,-37.7044480016687,-1047.239990234375,1703.260009765625,2750.5,True
