Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Prev Close,Var%,Var_from_Ini_%,Profit/Loss,Present_Value,Invested,OK
2020-01-03,4.521,4.54,4.511,4.5225,415329,0,0,,,0.0,-9.355000000000018,1492.425,1501.78,True
2020-01-06,4.4855,4.4885,4.46,4.485,121736,0,0,4.5225,-0.8291873963515717,-0.8291873963515677,-21.72999999999979,1480.0500000000002,1501.78,True
2020-01-07,4.5095,4.5155,4.49,4.512,375461,0,0,4.485,0.602006688963197,-0.23217247097844992,-12.820000000000164,1488.9599999999998,1501.78,True
2020-01-08,4.484,4.52,4.479,4.5235,196242,0,0,4.512,0.2548758865248413,0.022111663902716062,-9.024999999999864,1492.755,1501.78,True
2020-01-09,4.584,4.5935,4.5710000000000015,4.577,618338,0,0,4.5235,1.1827125013816664,1.2050856826976228,8.63000000000011,1510.41,1501.78,True
2020-01-10,4.593,4.614,4.5905,4.597,913301,0,0,4.577,0.4369674459252959,1.6473189607518066,15.230000000000246,1517.0100000000002,1501.78,True
2020-01-13,4.6245,4.64,4.615,4.6275,414193,0,0,4.597,0.6634761801174616,2.3217247097844207,25.295000000000073,1527.075,1501.78,True
2020-01-14,4.6160000000000005,4.6415,4.6055,4.621,655604,0,0,4.6275,-0.14046461372231311,2.1779988944168154,23.15000000000009,1524.93,1501.78,True
2020-01-15,4.6095,4.6125,4.5935,4.5935,290782,0,0,4.621,-0.5951092837048422,1.5699281370923104,14.074999999999818,1515.8549999999998,1501.78,True
2020-01-16,4.6105,4.6295,4.6045,4.6235,918321,0,0,4.5935,0.653096767171002,2.233278054173576,23.97499999999991,1525.7549999999999,1501.78,True
2020-01-17,4.634,4.6595,4.634,4.6535,1814132,0,0,4.6235,0.6488590894344171,2.896627971254842,33.875,1535.655,1501.78,True
2020-01-20,4.647,4.654,4.6415,4.651,468288,0,0,4.6535,-0.053723004190397994,2.8413488114980616,33.049999999999955,1534.83,1501.78,True
2020-01-21,4.564,4.5665,4.545,4.5655,1168532,0,0,4.651,-1.8383143410019231,0.9508015478164764,4.835000000000036,1506.615,1501.78,True
2020-01-22,4.605,4.6075,4.5785,4.5825,633142,0,0,4.5655,0.372357901653686,1.326699834162512,10.444999999999936,1512.225,1501.78,True
2020-01-23,4.545,4.546,4.507,4.5115,1293058,0,0,4.5825,-1.5493726132023933,-0.24322830292979816,-12.985000000000127,1488.7949999999998,1501.78,True
2020-01-24,4.5775,4.5875,4.544,4.5485,337060,0,0,4.5115,0.8201263437880968,0.5749032614704213,-0.775000000000091,1501.0049999999999,1501.78,True
2020-01-27,4.419,4.419,4.3255,4.3605,1667932,0,0,4.5485,-4.133230735407267,-3.582089552238804,-62.815000000000055,1438.965,1501.78,True
2020-01-28,4.3985,4.4185,4.356,4.405,500175,0,0,4.3605,1.0205251691319805,-2.5981205085682637,-48.12999999999988,1453.65,1501.78,True
2020-01-29,4.4445,4.457,4.4245,4.4285,424546,0,0,4.405,0.5334846765039591,-2.078496406854623,-40.375,1461.405,1501.78,True
2020-01-30,4.332,4.364,4.2975,4.319,1590424,0,0,4.4285,-2.4726205261375145,-4.4997236042012165,-76.50999999999999,1425.27,1501.78,True
2020-01-31,4.32,4.325,4.2325,4.231,4662335,0,0,4.319,-2.0375086825654143,-6.445550027639582,-105.54999999999995,1396.23,1501.78,True
2020-02-03,4.267,4.317,4.255,4.298,3143079,0,0,4.231,1.5835499881824644,-4.964068546158097,-83.44000000000005,1418.34,1501.78,True
2020-02-04,4.386,4.4385,4.386,4.4405,3039444,0,0,4.298,3.315495579339234,-1.8131564400221085,-36.414999999999964,1465.365,1501.78,True
2020-02-05,4.4055,4.513,4.4035,4.4675,1227542,0,0,4.4405,0.6080396351762163,-1.2161415146489711,-27.50499999999988,1474.275,1501.78,True
2020-02-06,4.5155,4.5155,4.477,4.485,1339943,0,0,4.4675,0.3917179630665846,-0.8291873963515677,-21.72999999999979,1480.0500000000002,1501.78,True
2020-02-07,4.4745,4.475,4.413,4.4365,320369,0,0,4.485,-1.081382385730223,-1.9016030956329528,-37.73500000000013,1464.0449999999998,1501.78,True
2020-02-10,4.4495,4.452,4.4355,4.453,479958,0,0,4.4365,0.37191479770091185,-1.536760641238246,-32.289999999999964,1469.49,1501.78,True
2020-02-11,4.5035,4.5365,4.4955,4.5295,1345714,0,0,4.453,1.7179429598023654,0.15478164731895352,-7.045000000000073,1494.735,1501.78,True
2020-02-12,4.5565,4.58,4.5425,4.581,1251444,0,0,4.5295,1.1369908378408455,1.2935323383084676,9.950000000000273,1511.7300000000002,1501.78,True
2020-02-13,4.561,4.5625,4.5280000000000005,4.5625,937651,0,0,4.581,-0.40384195590483785,0.884466556108348,3.8450000000000273,1505.625,1501.78,True
2020-02-14,4.578,4.58,4.5539999999999985,4.5615,574684,0,0,4.5625,-0.021917808219185098,0.8623548922056319,3.5149999999998727,1505.2949999999998,1501.78,True
2020-02-17,4.5935,4.5935,4.58,4.5885,214617,0,0,4.5615,0.5919105557382398,1.4593698175787693,12.424999999999955,1514.205,1501.78,True
2020-02-18,4.5285,4.5475,4.517,4.5245,228317,0,0,4.5885,-1.3947913261414424,0.044223327805412486,-8.695000000000164,1493.0849999999998,1501.78,True
2020-02-19,4.5685,4.585,4.5685,4.581,152596,0,0,4.5245,1.2487567687037293,1.2935323383084676,9.950000000000273,1511.7300000000002,1501.78,True
2020-02-20,4.5735,4.5735,4.5,4.5,629143,0,0,4.581,-1.7681728880157288,-0.4975124378109445,-16.779999999999973,1485.0,1501.78,True
2020-02-21,4.48,4.4985,4.4565,4.475,1851311,0,0,4.5,-0.5555555555555647,-1.0503040353786692,-25.0300000000002,1476.7499999999998,1501.78,True
2020-02-25,4.3655,4.375,4.2860000000000005,4.2965,2228268,0,0,4.475,-3.9888268156424544,-4.997236042012161,-83.93499999999995,1417.845,1501.78,True
2020-02-26,4.28,4.339,4.2275,4.3260000000000005,1415930,0,0,4.2965,0.6866053764692293,-4.344941956882244,-74.19999999999982,1427.5800000000002,1501.78,True
2020-02-27,4.2885,4.2885,4.143,4.1755,1450815,0,0,4.3260000000000005,-3.4789644012945042,-7.672747374239901,-123.86499999999978,1377.9150000000002,1501.78,True
2020-02-28,4.077,4.093,4.007,4.059,1224610,0,0,4.1755,-2.790085019758115,-10.248756218905468,-162.30999999999995,1339.47,1501.78,True
2020-03-03,4.1605,4.2175,4.1305,4.151,2274077,0,0,4.059,2.266568120226653,-8.214483139856279,-131.95000000000005,1369.83,1501.78,True
2020-03-04,4.151,4.209,4.1485,4.183,649570,0,0,4.151,0.7708985786557543,-7.506909894969599,-121.3900000000001,1380.3899999999999,1501.78,True
2020-03-05,4.224,4.227,4.1385,4.1560000000000015,222689,0,0,4.183,-0.6454697585464575,-8.103924820342698,-130.2999999999995,1371.4800000000005,1501.78,True
2020-03-06,4.0535,4.0605,3.9465,3.9585,1326310,0,0,4.1560000000000015,-4.752165543792142,-12.470978441127697,-195.4749999999999,1306.305,1501.78,True
2020-03-10,3.772,3.865,3.753,3.769,3028036,0,0,3.9585,-4.787166856132363,-16.661138750690984,-258.01,1243.77,1501.78,True
2020-03-11,3.8,3.813,3.7365,3.761,1461314,0,0,3.769,-0.21225789334040623,-16.838032061912656,-260.64999999999986,1241.13,1501.78,True
2020-03-12,3.5455,3.5460000000000003,3.3245,3.3465,3161484,0,0,3.761,-11.02100505184792,-26.00331674958541,-397.43499999999995,1104.345,1501.78,True
2020-03-13,3.552,3.6915,3.4645,3.5225,2001745,0,0,3.3465,5.259226057074562,-22.111663902708678,-339.355,1162.425,1501.78,True
2020-03-17,3.35,3.4205,3.2105,3.385,654324,0,0,3.5225,-3.9034776437189556,-25.152017689331124,-384.73,1117.05,1501.78,True
2020-03-18,3.262,3.262,3.158,3.2125,300629,0,0,3.385,-5.096011816838997,-28.96627971254837,-441.655,1060.125,1501.78,True
2020-03-19,3.145,3.234,3.128,3.2275,1071810,0,0,3.2125,0.46692607003890885,-28.634604754007736,-436.7049999999999,1065.075,1501.78,True
2020-03-20,3.4425,3.4755,3.32,3.314,411770,0,0,3.2275,2.680092951200619,-26.721945826423436,-408.15999999999985,1093.6200000000001,1501.78,True
2020-03-24,3.304,3.387,3.2905,3.397,861503,0,0,3.314,2.5045262522631173,-24.88667772249862,-380.77,1121.01,1501.78,True
2020-03-25,3.471,3.5185,3.41,3.4815,614517,0,0,3.397,2.4874889608478057,-23.018242122719734,-352.885,1148.895,1501.78,True
2020-03-26,3.4495,3.5505,3.418,3.533,554012,0,0,3.4815,1.4792474508114273,-21.879491431730237,-335.8900000000001,1165.8899999999999,1501.78,True
2020-03-27,3.4530000000000003,3.466,3.346,3.3480000000000003,2855246,0,0,3.533,-5.23634305123124,-25.970149253731336,-396.9399999999998,1104.8400000000001,1501.78,True
2020-03-31,3.4545,3.499,3.4325,3.4930000000000003,504077,0,0,3.3480000000000003,4.330943847072888,-22.763957987838577,-349.0899999999999,1152.69,1501.78,True
2020-04-01,3.38,3.3965,3.3655,3.374,230164,0,0,3.4930000000000003,-3.4068136272545124,-25.39524599226091,-388.3599999999999,1113.42,1501.78,True
2020-04-02,3.44,3.475,3.404,3.4615,648107,0,0,3.374,2.593360995850613,-23.460475400773905,-359.4849999999999,1142.295,1501.78,True
2020-04-03,3.47,3.495,3.4405,3.4375,463036,0,0,3.4615,-0.6933410371226301,-23.991155334438915,-367.405,1134.375,1501.78,True
2020-04-07,3.636,3.69,3.6175,3.648,4100632,0,0,3.4375,6.1236363636363755,-19.336650082918734,-297.9399999999998,1203.8400000000001,1501.78,True
2020-04-08,3.6085,3.622,3.577,3.6225,731270,0,0,3.648,-0.6990131578947345,-19.90049751243781,-306.355,1195.425,1501.78,True
2020-04-09,3.6635,3.677,3.617,3.6615,1886266,0,0,3.6225,1.0766045548654235,-19.03814262023217,-293.4849999999999,1208.295,1501.78,True
2020-04-14,3.69,3.7055,3.671,3.6815,503407,0,0,3.6615,0.5462242250443783,-18.595909342177993,-286.885,1214.895,1501.78,True
2020-04-15,3.6685,3.6685,3.5980000000000003,3.6,3482335,0,0,3.6815,-2.213771560505229,-20.398009950248756,-313.78,1188.0,1501.78,True
2020-04-16,3.671,3.6775,3.648,3.6725,843265,0,0,3.6,2.013888888888893,-18.79491431730238,-289.855,1211.925,1501.78,True
2020-04-17,3.757,3.783,3.6975,3.6995,853411,0,0,3.6725,0.7351940095303044,-18.197899391929244,-280.94499999999994,1220.835,1501.78,True
2020-04-20,3.716,3.722,3.683,3.7155,399440,0,0,3.6995,0.4324908771455638,-17.844112769485903,-275.66499999999996,1226.115,1501.78,True
2020-04-21,3.666,3.6695,3.5793,3.58,378947,0,0,3.7155,-3.646884672318662,-20.840243228302928,-320.3799999999999,1181.4,1501.78,True
2020-04-22,3.663,3.6965,3.656,3.694,484418,0,0,3.58,3.1843575418994297,-18.31951354339414,-282.76,1219.02,1501.78,True
2020-04-23,3.721,3.745,3.7025,3.729,731329,0,0,3.694,0.9474824038982144,-17.545605306799334,-271.21000000000004,1230.57,1501.78,True
2020-04-24,3.701,3.707,3.65,3.652,331096,0,0,3.729,-2.0648967551622377,-19.2482034273079,-296.6199999999999,1205.16,1501.78,True
2020-04-27,3.714,3.7325,3.71,3.7255,923111,0,0,3.652,2.0125958378970354,-17.62299613045882,-272.365,1229.415,1501.78,True
2020-04-28,3.7385,3.7895,3.7345,3.758,544162,0,0,3.7255,0.8723661253523085,-16.904367053620785,-261.6399999999999,1240.14,1501.78,True
2020-04-29,3.773,3.825,3.772,3.8245,201293,0,0,3.758,1.769558275678551,-15.433941404090657,-239.69499999999994,1262.085,1501.78,True
2020-04-30,3.876,3.8865,3.7775,3.7775,1304030,0,0,3.8245,-1.228918812916724,-16.47318960751797,-255.20499999999993,1246.575,1501.78,True
2020-05-04,3.632,3.642,3.617,3.631,715198,0,0,3.7775,-3.878226340172075,-19.71254836926479,-303.54999999999995,1198.23,1501.78,True
2020-05-05,3.703,3.718,3.6925,3.7195,388314,0,0,3.631,2.4373450839989097,-17.75566611387507,-274.345,1227.435,1501.78,True
2020-05-06,3.7625,3.7625,3.7,3.7095,1279538,0,0,3.7195,-0.26885334050276155,-17.97678275290216,-277.645,1224.135,1501.78,True
2020-05-07,3.7325,3.749,3.727,3.7315,2934417,0,0,3.7095,0.5930718425663839,-17.490326147042566,-270.385,1231.395,1501.78,True
2020-05-08,3.7645,3.8065,3.762,3.798,557865,0,0,3.7315,1.7821251507436742,-16.019900497512435,-248.44000000000005,1253.34,1501.78,True
2020-05-11,3.808,3.819,3.7655,3.7885,231195,0,0,3.798,-0.2501316482359184,-16.22996130458817,-251.57500000000005,1250.205,1501.78,True
2020-05-12,3.7695,3.8125,3.7695,3.8105,211493,0,0,3.7885,0.5807047644186492,-15.743504698728575,-244.31499999999983,1257.4650000000001,1501.78,True
2020-05-13,3.7855,3.8,3.7665,3.7715,293563,0,0,3.8105,-1.0234877312688684,-16.605859590934216,-257.18499999999995,1244.595,1501.78,True
2020-05-14,3.7415,3.7485,3.68,3.725,537865,0,0,3.7715,-1.2329311944849541,-17.63405196241017,-272.53,1229.25,1501.78,True
2020-05-15,3.768,3.768,3.6985,3.71,109716,0,0,3.725,-0.4026845637583931,-17.965726920950804,-277.48,1224.3,1501.78,True
2020-05-18,3.757,3.827,3.757,3.827,469160,0,0,3.71,3.1536388140161797,-15.378662244333889,-238.8699999999999,1262.91,1501.78,True
2020-05-19,3.822,3.8305,3.79,3.831,852962,0,0,3.827,0.10452051215050773,-15.290215588723052,-237.54999999999995,1264.23,1501.78,True
2020-05-20,3.806,3.8465,3.806,3.846,203624,0,0,3.831,0.3915426781519127,-14.958540630182418,-232.5999999999999,1269.18,1501.78,True
2020-05-21,3.7975,3.8095,3.772,3.7795,661204,0,0,3.846,-1.7290691627665056,-16.428966279712544,-254.54499999999985,1247.2350000000001,1501.78,True
2020-05-22,3.726,3.759,3.7115,3.7395,599228,0,0,3.7795,-1.0583410504034885,-17.313432835820894,-267.7449999999999,1234.035,1501.78,True
2020-05-25,3.7685,3.7935,3.757,3.7935,646776,0,0,3.7395,1.4440433212996373,-16.11940298507463,-249.92499999999995,1251.855,1501.78,True
2020-05-26,3.8235,3.832,3.802,3.8165,648824,0,0,3.7935,0.6063002504283599,-15.610834715312327,-242.33500000000004,1259.445,1501.78,True
2020-05-27,3.799,3.821,3.7495,3.784,372139,0,0,3.8165,-0.85156557054894,-16.32946379215036,-253.05999999999995,1248.72,1501.78,True
2020-05-28,3.7855,3.7975,3.773,3.779,379437,0,0,3.784,-0.13213530655390437,-16.440022111663904,-254.71000000000004,1247.07,1501.78,True
2020-05-29,3.7375,3.7655,3.7315,3.7315,374849,0,0,3.779,-1.2569462820852029,-17.490326147042566,-270.385,1231.395,1501.78,True
2020-06-01,3.8555,3.8555,3.822,3.846,87016,0,0,3.7315,3.0684711242127793,-14.958540630182418,-232.5999999999999,1269.18,1501.78,True
2020-06-02,3.875,3.9345,3.875,3.924,581310,0,0,3.846,2.028081123244929,-13.233830845771145,-206.8599999999999,1294.92,1501.78,True
2020-06-03,3.9485,4.017,3.9485,4.015,1010189,0,0,3.924,2.3190621814475065,-11.22166943062466,-176.83000000000015,1324.9499999999998,1501.78,True
2020-06-04,3.9695,3.9775,3.9265,3.938,1201165,0,0,4.015,-1.9178082191780743,-12.924267551133218,-202.24,1299.54,1501.78,True
2020-06-05,3.96,4.058,3.96,4.058,444611,0,0,3.938,3.0472320975114098,-10.270867882808183,-162.6400000000001,1339.1399999999999,1501.78,True
2020-06-08,4.009,4.0365,4.0025,4.025,320688,0,0,4.058,-0.8132084770822945,-11.00055279159756,-173.52999999999975,1328.2500000000002,1501.78,True
2020-06-09,4.0605,4.064,3.9895,4.0025,816458,0,0,4.025,-0.5590062111801242,-11.498065229408503,-180.95499999999993,1320.825,1501.78,True
2020-06-10,4.033,4.0385,4.0075,4.015,226222,0,0,4.0025,0.31230480949404615,-11.22166943062466,-176.83000000000015,1324.9499999999998,1501.78,True
2020-06-11,3.963,3.963,3.896,3.896,1802579,0,0,4.015,-2.963885429638846,-13.852957435046989,-216.0999999999999,1285.68,1501.78,True
2020-06-12,3.89,3.952,3.889,3.9385,220587,0,0,3.896,1.0908624229979402,-12.913211719181868,-202.07500000000005,1299.705,1501.78,True
2020-06-15,3.8395,3.8765,3.835,3.8755,542670,0,0,3.9385,-1.5995937539672433,-14.306246545052511,-222.865,1278.915,1501.78,True
2020-06-16,3.9415,4.0139999999999985,3.9265,3.9605,1295872,0,0,3.8755,2.193265385111598,-12.426755113322274,-194.81499999999983,1306.9650000000001,1501.78,True
2020-06-17,3.9695,4.0085,3.9695,3.996,470098,0,0,3.9605,0.8963514707738929,-11.641791044776118,-183.0999999999999,1318.68,1501.78,True
2020-06-18,3.989,4.012,3.976,3.999,618617,0,0,3.996,0.07507507507507061,-11.575456053067992,-182.1099999999999,1319.67,1501.78,True
2020-06-19,4.0285,4.052,4.027,4.0365,699468,0,0,3.999,0.9377344336084059,-10.746268656716412,-169.7349999999999,1332.045,1501.78,True
2020-06-22,4.02,4.034,4.0115,4.025,349068,0,0,4.0365,-0.2849002849002802,-11.00055279159756,-173.52999999999975,1328.2500000000002,1501.78,True
2020-06-23,4.04,4.0665,4.04,4.065,812657,0,0,4.025,0.9937888198757738,-10.116086235489211,-160.32999999999993,1341.45,1501.78,True
2020-06-24,4.065,4.069,4.005,4.005,595305,0,0,4.065,-1.4760147601476148,-11.442786069651744,-180.1300000000001,1321.6499999999999,1501.78,True
2020-06-25,3.9935,4.032,3.973,4.0175,742462,0,0,4.005,0.3121098626716723,-11.16639027086788,-176.00499999999988,1325.775,1501.78,True
2020-06-26,4.037,4.052,3.991,4.0015,742270,0,0,4.0175,-0.39825762289981137,-11.52017689331122,-181.28499999999985,1320.4950000000001,1501.78,True
2020-07-09,4.3210000000000015,4.3465,4.2875,4.2975,273489,0,0,4.0015,7.397226040234917,-4.975124378109444,-83.60499999999979,1418.1750000000002,1501.78,True
2020-07-10,4.2765,4.2985,4.267,4.2810000000000015,2263897,0,0,4.2975,-0.3839441535776311,-5.339966832504112,-89.0499999999995,1412.7300000000005,1501.78,True
2020-07-13,4.311,4.329,4.3055,4.3255,1386198,0,0,4.2810000000000015,1.039476757766833,-4.355997788833611,-74.36500000000001,1427.415,1501.78,True
2020-07-14,4.2335,4.2335,4.1725,4.2175,126278,0,0,4.3255,-2.4968211767425696,-6.744057490326141,-110.00499999999988,1391.775,1501.78,True
2020-07-15,4.2355,4.2555,4.2245,4.2385,699948,0,0,4.2175,0.49792531120331773,-6.279712548369261,-103.07499999999982,1398.7050000000002,1501.78,True
2020-07-16,4.1560000000000015,4.1725,4.135,4.17,1396444,0,0,4.2385,-1.6161377845936076,-7.79436152570481,-125.68000000000006,1376.1,1501.78,True
2020-07-17,4.2025,4.205,4.181,4.1955,229369,0,0,4.17,0.6115107913668982,-7.230514096185738,-117.26499999999987,1384.515,1501.78,True
2020-07-20,4.182,4.2375,4.1795,4.2375,676988,0,0,4.1955,1.0010725777618745,-6.301824212271977,-103.40499999999997,1398.375,1501.78,True
2020-07-21,4.3035,4.3345,4.284,4.294,947774,0,0,4.2375,1.3333333333333197,-5.052515201768942,-84.76000000000022,1417.0199999999998,1501.78,True
2020-07-22,4.2745,4.2780000000000005,4.2035,4.2189999999999985,629092,0,0,4.294,-1.7466231951560607,-6.710889994472116,-109.51000000000045,1392.2699999999995,1501.78,True
2020-07-23,4.2345,4.2415,4.2135,4.2215,2108461,0,0,4.2189999999999985,0.05925574780756282,-6.655610834715316,-108.68499999999995,1393.095,1501.78,True
2020-07-24,4.123,4.1615,4.1185,4.1505,1839369,0,0,4.2215,-1.6818666350823075,-8.225538971807627,-132.115,1369.665,1501.78,True
2020-07-27,4.1465,4.1705,4.1375,4.16,374182,0,0,4.1505,0.22888808577279374,-8.015478164731892,-128.98000000000002,1372.8,1501.78,True
2020-07-28,4.1995,4.1995,4.1645,4.181,592770,0,0,4.16,0.5048076923076961,-7.551133222775013,-122.04999999999995,1379.73,1501.78,True
2020-07-29,4.194,4.203,4.189,4.1935,269804,0,0,4.181,0.29897153790958697,-7.27473742399115,-117.92499999999995,1383.855,1501.78,True
2020-07-30,4.1855,4.1855,4.117,4.1375,190768,0,0,4.1935,-1.3354000238464336,-8.512990602542837,-136.40499999999997,1365.375,1501.78,True
2020-07-31,4.1345,4.1465,4.0985,4.1115,269700,0,0,4.1375,-0.6283987915407852,-9.087893864013258,-144.9849999999999,1356.795,1501.78,True
2020-08-03,4.1495,4.183,4.1345,4.1715,690461,0,0,4.1115,1.45932141554177,-7.761194029850746,-125.18499999999995,1376.595,1501.78,True
2020-08-04,4.2175,4.2175,4.185,4.1905,448089,0,0,4.1715,0.45547165288266633,-7.341072415699277,-118.91499999999996,1382.865,1501.78,True
