Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Prev Close,Var%,Var_from_Ini_%,Profit/Loss,Present_Value,Invested,OK
2020-01-08,4.484000205993652,4.519999980926514,4.4790000915527335,4.523499965667725,196242,0,0,,,0.0,-0.8150154495240258,2035.574984550476,2036.39,True
2020-01-09,4.584000110626222,4.593500137329102,4.571000099182129,4.577000141143799,618338,0,0,4.523499965667725,1.1827163895684167,1.1827163895684243,23.260063514709373,2059.6500635147095,2036.39,True
2020-01-10,4.5929999351501465,4.613999843597412,4.590499877929688,4.5970001220703125,913301,0,0,4.577000141143799,0.43696701572562,1.6248514858060434,32.260054931640525,2068.6500549316406,2036.39,True
2020-01-13,4.624499797821045,4.639999866485597,4.614999771118164,4.627500057220459,414193,0,0,4.5970001220703125,0.6634747517998862,2.2991067169684984,45.98502574920644,2082.3750257492065,2036.39,True
2020-01-14,4.616000175476074,4.641499996185303,4.605500221252441,4.620999813079834,655604,0,0,4.627500057220459,-0.140469887849759,2.1554072764918697,43.05991588592519,2079.4499158859253,2036.39,True
2020-01-15,4.609499931335449,4.612500190734863,4.593500137329102,4.593500137329102,290782,0,0,4.620999813079834,-0.5951022909131964,1.5474781074977648,30.685061798095603,2067.0750617980957,2036.39,True
2020-01-16,4.610499858856201,4.629499912261963,4.604499816894531,4.623499870300293,918321,0,0,4.593500137329102,0.6530909344575564,2.2106754811880966,44.184941635131736,2080.574941635132,2036.39,True
2020-01-17,4.633999824523926,4.6595001220703125,4.633999824523926,4.653500080108644,1814132,0,0,4.623499870300293,0.6488636455050489,2.8738833962106622,57.68503604888997,2094.07503604889,2036.39,True
2020-01-20,4.6469998359680185,4.65399980545044,4.641499996185303,4.651000022888184,468288,0,0,4.653500080108644,-0.05372423288756423,2.818615191514396,56.56001029968252,2092.9500102996826,2036.39,True
2020-01-21,4.564000129699707,4.566500186920166,4.545000076293945,4.565499782562256,1168532,0,0,4.651000022888184,-1.8383194991436258,0.9284805396993423,18.084902153015037,2054.474902153015,2036.39,True
2020-01-22,4.605000019073486,4.607500076293945,4.578499794006348,4.582499980926514,633142,0,0,4.565499782562256,0.37236226424079977,1.3043001151008062,25.734991416931052,2062.124991416931,2036.39,True
2020-01-23,4.545000076293945,4.546000003814697,4.506999969482422,4.511499881744385,1293058,0,0,4.582499980926514,-1.5493747840185201,-0.2652831660090105,-6.2150532150269555,2030.1749467849731,2036.39,True
2020-01-24,4.577499866485597,4.587500095367432,4.544000148773193,4.548500061035156,337060,0,0,4.511499881744385,0.8201303393687631,0.5526715056300728,10.435027465820212,2046.8250274658203,2036.39,True
2020-01-27,4.419000148773193,4.419000148773193,4.325500011444092,4.360499858856201,1667932,0,0,4.548500061035156,-4.133235124903345,-3.6034068320693042,-74.16506351470957,1962.2249364852905,2036.39,True
2020-01-28,4.398499965667725,4.418499946594238,4.355999946594238,4.40500020980835,500175,0,0,4.360499858856201,1.0205332506035614,-2.619647546341541,-54.139905586242776,1982.2500944137573,2036.39,True
2020-01-29,4.444499969482422,4.456999778747559,4.424499988555908,4.428500175476074,424546,0,0,4.40500020980835,0.5334838717010459,-2.100139071795643,-43.5649210357667,1992.8250789642334,2036.39,True
2020-01-30,4.331999778747559,4.363999843597412,4.297500133514403,4.318999767303467,1590424,0,0,4.428500175476074,-2.4726296451108465,-4.520840055628718,-92.84010471344004,1943.54989528656,2036.39,True
2020-01-31,4.320000171661377,4.324999809265137,4.232500076293944,4.230999946594238,4662335,0,0,4.318999767303467,-2.0375046411306164,-6.466232370807805,-132.44002403259287,1903.9499759674072,2036.39,True
2020-02-03,4.267000198364259,4.316999912261963,4.255000114440918,4.297999858856201,3143079,0,0,4.230999946594238,1.5835479344757486,-4.985080325478389,-102.29006351470957,1934.0999364852905,2036.39,True
2020-02-04,4.386000156402588,4.438499927520752,4.386000156402588,4.440499782562256,3039444,0,0,4.297999858856201,3.3154939131146755,-1.8348664471188274,-38.16509784698496,1998.2249021530151,2036.39,True
2020-02-05,4.4054999351501465,4.513000011444092,4.403500080108644,4.46750020980835,1227542,0,0,4.440499782562256,0.6080492865268017,-1.2379740529324563,-26.014905586242776,2010.3750944137573,2036.39,True
2020-02-06,4.515500068664551,4.515500068664551,4.477000236511231,4.485000133514403,1339943,0,0,4.46750020980835,0.39171623691551805,-0.8511071613910834,-18.13993991851862,2018.2500600814815,2036.39,True
2020-02-07,4.4745001792907715,4.474999904632568,4.413000106811523,4.436500072479248,320369,0,0,4.485000133514403,-1.0813837144114213,-1.9232871415670343,-39.96496738433848,1996.4250326156616,2036.39,True
2020-02-10,4.44950008392334,4.452000141143799,4.435500144958496,4.453000068664551,479958,0,0,4.436500072479248,0.3719147056405303,-1.5585254236376935,-32.53996910095225,2003.8500308990479,2036.39,True
2020-02-11,4.503499984741211,4.536499977111816,4.495500087738037,4.5295000076293945,1345714,0,0,4.453000068664551,1.7179415626594752,0.13264158300450524,1.885003433227439,2038.2750034332275,2036.39,True
2020-02-12,4.55649995803833,4.579999923706055,4.542500019073486,4.580999851226807,1251444,0,0,4.5295000076293945,1.1369873829488286,1.2711370840166314,25.05993305206289,2061.449933052063,2036.39,True
2020-02-13,4.560999870300293,4.5625,4.527999877929688,4.5625,937651,0,0,4.580999851226807,-0.4038387214060357,0.8621650188631869,16.7349999999999,2053.125,2036.39,True
2020-02-14,4.578000068664551,4.579999923706055,4.553999900817871,4.561500072479248,574684,0,0,4.5625,-0.021916219632922562,0.8400598452511352,16.28503261566152,2052.6750326156616,2036.39,True
2020-02-17,4.593500137329102,4.593500137329102,4.579999923706055,4.588500022888184,214617,0,0,4.561500072479248,0.5919094591674723,1.4369416981053116,28.435010299682517,2064.8250102996826,2036.39,True
2020-02-18,4.528500080108644,4.547500133514403,4.517000198364258,4.524499893188477,228317,0,0,4.588500022888184,-1.394794145809397,0.02210517361205178,-0.3650480651856469,2036.0249519348145,2036.39,True
2020-02-19,4.56850004196167,4.585000038146973,4.56850004196167,4.580999851226807,152596,0,0,4.524499893188477,1.2487558707513502,1.2711370840166314,25.05993305206289,2061.449933052063,2036.39,True
2020-02-20,4.573500156402588,4.573500156402588,4.5,4.5,629143,0,0,4.580999851226807,-1.7681696978251282,-0.5195084745458979,-11.3900000000001,2025.0,2036.39,True
2020-02-21,4.480000019073486,4.498499870300293,4.456500053405762,4.474999904632568,1851311,0,0,4.5,-0.5555576748318192,-1.0721799801759706,-22.64004291534434,2013.7499570846558,2036.39,True
2020-02-25,4.365499973297118,4.375,4.285999774932861,4.296500205993652,2228268,0,0,4.474999904632568,-3.9888201663229372,-5.01823281523037,-102.96490730285655,1933.4250926971436,2036.39,True
2020-02-26,4.280000209808351,4.339000225067139,4.2274999618530265,4.326000213623047,1415930,0,0,4.296500205993652,0.686605521122563,-4.366082757679966,-89.689903869629,1946.700096130371,2036.39,True
2020-02-27,4.288499832153319,4.288499832153319,4.14300012588501,4.17549991607666,1450815,0,0,4.326000213623047,-3.478971107593676,-7.693159107600332,-157.41503776550303,1878.974962234497,2036.39,True
2020-02-28,4.077000141143799,4.0929999351501465,4.006999969482422,4.059000015258788,1224610,0,0,4.17549991607666,-2.7900827005005957,-10.26859630671779,-209.83999313354548,1826.5500068664546,2036.39,True
2020-03-03,4.1605000495910645,4.217500209808351,4.130499839782715,4.151000022888184,2274077,0,0,4.059000015258788,2.2665682996685144,-8.234772755758282,-168.43998970031748,1867.9500102996826,2036.39,True
2020-03-04,4.151000022888184,4.209000110626222,4.1484999656677255,4.183000087738037,649570,0,0,4.151000022888184,0.7709001366757118,-7.527354493511653,-154.0399605178834,1882.3500394821167,2036.39,True
2020-03-05,4.223999977111816,4.227000236511231,4.138500213623047,4.156000137329103,222689,0,0,4.183000087738037,-0.6454685594695753,-8.12423634636579,-166.1899382019035,1870.2000617980966,2036.39,True
2020-03-06,4.053500175476073,4.060500144958496,3.946500062942505,3.9584999084472656,1326310,0,0,4.156000137329103,-4.7521708940260865,-12.49032964537799,-255.06504119873057,1781.3249588012695,2036.39,True
2020-03-10,3.7720000743865967,3.865000009536743,3.753000020980835,3.7690000534057617,3028036,0,0,3.9584999084472656,-4.787163304895358,-16.679560472829348,-340.3399759674073,1696.0500240325928,2036.39,True
2020-03-11,3.799999952316284,3.812999963760376,3.736500024795532,3.760999917984009,1461314,0,0,3.7690000534057617,-0.2122614833747205,-16.856417673724053,-343.94003690719614,1692.449963092804,2036.39,True
2020-03-12,3.5455000400543213,3.5460000038146973,3.32450008392334,3.3464999198913574,3161484,0,0,3.760999917984009,-11.021005241468707,-26.019676239847772,-530.4650360488893,1505.9249639511108,2036.39,True
2020-03-13,3.5520000457763667,3.691499948501587,3.4644999504089355,3.5225000381469727,2001745,0,0,3.3464999198913574,5.259229716680491,-22.12888106815741,-451.2649828338624,1585.1250171661377,2036.39,True
2020-03-17,3.3499999046325684,3.4205000400543213,3.2105000019073486,3.384999990463257,654324,0,0,3.5225000381469727,-3.903478955135753,-25.168563807790612,-513.1400042915345,1523.2499957084656,2036.39,True
2020-03-18,3.26200008392334,3.26200008392334,3.157999992370605,3.2125000953674316,300629,0,0,3.384999990463257,-5.096008732106894,-28.98198033050661,-590.7649570846559,1445.6250429153442,2036.39,True
2020-03-19,3.1449999809265137,3.2339999675750732,3.128000020980835,3.2274999618530287,1071810,0,0,3.2125000953674316,0.4669219000873248,-28.65038164366141,-584.0150171661371,1452.374982833863,2036.39,True
2020-03-20,3.442500114440918,3.4755001068115234,3.3199999332427983,3.313999891281128,411770,0,0,3.2274999618530287,2.680090796296608,-26.738147088900433,-545.0900489234925,1491.2999510765076,2036.39,True
2020-03-24,3.303999900817871,3.38700008392334,3.290499925613404,3.3970000743865967,861503,0,0,3.313999891281128,2.504531859636927,-24.903280641781603,-507.7399665260316,1528.6500334739685,2036.39,True
2020-03-25,3.4709999561309814,3.5185000896453857,3.4100000858306885,3.4814999103546143,614517,0,0,3.3970000743865967,2.4874840776468288,-23.035261704910795,-469.7150403404237,1566.6749596595764,2036.39,True
2020-03-26,3.44950008392334,3.55049991607666,3.4179999828338623,3.532999992370605,554012,0,0,3.4814999103546143,1.4792498446666746,-21.89676093323258,-446.54000343322787,1589.8499965667722,2036.39,True
2020-03-27,3.4530000686645512,3.4660000801086426,3.3459999561309814,3.3480000495910645,2855246,0,0,3.532999992370605,-5.236341442939196,-25.9865132087636,-529.7899776840211,1506.600022315979,2036.39,True
2020-03-31,3.4544999599456787,3.499000072479248,3.432499885559082,3.493000030517578,504077,0,0,3.3480000495910645,4.330943213224403,-22.78103112570781,-464.53998626708994,1571.8500137329102,2036.39,True
2020-04-01,3.380000114440918,3.3965001106262207,3.3654999732971187,3.374000072479248,230164,0,0,3.493000030517578,-3.406812396182468,-25.411736529521473,-518.0899673843385,1518.3000326156616,2036.39,True
2020-04-02,3.440000057220459,3.4749999046325684,3.4040000438690186,3.4614999294281006,648107,0,0,3.374000072479248,2.593356700332161,-23.477396801148416,-478.71503175735484,1557.6749682426453,2036.39,True
2020-04-03,3.470000028610228,3.494999885559082,3.440500020980835,3.4375,463036,0,0,3.4614999294281006,-0.6933390124917893,-24.00795786250034,-489.5150000000001,1546.875,2036.39,True
